اسم العميل,رقم الهوية,رقم الوحدة,كود الوحدة,سعر الوحدة,نسبة الانجاز من الاستشاري الهندسي,جدول الدفعات,الدفعة 1,الدفعة 2,الدفعة3,الدفعة 4,الدفعة 5,الدفعة 6,الدفعة 7,مجموع الدفعات المستحقة,مجموع الدفعات المدفوعة,البنك,تاريخ عقد البيع,POC,رقم عقد البيع,Date
رؤوف عبدالرحمن عصام عبدالفتاح,8623084679,P-177,DGP-B04-P-177,4737000,0.3391,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 947,400.00","تم السداد 710,550.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1657950,كاش,05/03/2025,0.3391,DGP0077,10-Mar-25
ماهر حسن فؤاد البنا,7143276074,P-178,DGP-B04-P-178,6120000,0.2251,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,224,000.00","تم السداد 918,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2142000,بنك مصر,12/03/2025,0.2251,DGP0078,28-Mar-25
سامي رشاد فاروق عبدالمقصود,3290380236,P-179,DGP-B04-P-179,3725000,0.2126,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 745,000.00","تم السداد 558,750.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1303750,EGBANK - البنك المصري الخليجي,13/03/2025,0.2126,DGP0079,8-Mar-25
وليد مجدي يوسف الطنطاوي,2763043194,P-180,DGP-B04-P-180,6410000,0.2431,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,282,000.00","تم السداد 961,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2243500,بنك مصر,11/04/2025,0.2431,DGP0080,12-Mar-25
رؤوف عبدالله رمضان حسين,5500184835,P-181,DGP-B04-P-181,5134000,0.2712,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,026,800.00","تم السداد 770,100.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1796900,بنك مصر,25/04/2025,0.2712,DGP0081,26-Apr-25
محمد صبري إسماعيل جابر,8539742736,P-182,DGP-B04-P-182,5651000,0.3283,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,130,200.00","تم السداد 847,650.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1977850,بنك الإسكندرية,05/05/2025,0.3283,DGP0082,28-Feb-26
شادي يوسف عبدالرحمن صادق,3892227129,P-183,DGP-B04-P-183,6853000,0.3286,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,370,600.00","تم السداد 1,027,950.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2398550,كاش,28/03/2025,0.3286,DGP0083,26-Mar-25
محمود طارق فاروق المصري,4076825354,P-184,DGP-B04-P-184,4566000,0.3285,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 913,200.00","تم السداد 684,900.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1598100,كريدي أجريكول مصر,04/04/2025,0.3285,DGP0084,19-Apr-25
عادل عبدالرحمن صبحي عبدالفتاح,4832381462,P-185,DGP-B04-P-185,4444000,0.3463,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 888,800.00","تم السداد 666,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1555400,بنك مصر,17/04/2025,0.3463,DGP0085,9-Apr-25
إبراهيم خالد إسماعيل عبداللطيف,1081744726,P-186,DGP-B04-P-186,4307000,0.2408,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 861,400.00","تم السداد 646,050.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1507450,بنك القاهرة,15/05/2025,0.2408,DGP0086,10-Apr-25
سامي محمود محمد الزيني,1085857400,P-187,DGP-B04-P-187,4563000,0.2857,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 912,600.00","تم السداد 684,450.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1597050,بنك مصر,18/05/2025,0.2857,DGP0087,12-Apr-25
هاني كمال سمير رمضان,8513500802,P-188,DGP-B04-P-188,4619000,0.2767,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 923,800.00","تم السداد 692,850.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1616650,بنك مصر,06/04/2025,0.2767,DGP0088,2-May-25
حسام محمود عبدالرحمن حبيب,6978097450,P-189,DGP-B04-P-189,4790000,0.206,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 958,000.00","تم السداد 718,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1676500,بنك مصر,31/05/2025,0.206,DGP0089,1-May-25
رؤوف إسماعيل لطفي فهمي,1719041454,P-190,DGP-B04-P-190,4194000,0.334,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 838,800.00","تم السداد 629,100.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1467900,بنك القاهرة,29/04/2025,0.334,DGP0090,20-May-25
محمود صبحي صبري النحاس,4231394692,P-191,DGP-B04-P-191,4138000,0.294,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 827,600.00","تم السداد 620,700.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1448300,بنك الإسكندرية,30/06/2025,0.294,DGP0091,10-Jul-25
هاني يوسف صلاح عبدالسلام,7520104122,P-192,DGP-B04-P-192,4404000,0.233,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 880,800.00","تم السداد 660,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1541400,كاش,31/08/2025,0.233,DGP0092,10-Aug-25
سامي محمد سيد السمان,1578888078,P-193,DGP-B04-P-193,4293000,0.5587,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 858,600.00","تم السداد 643,950.00","تم السداد 643,950.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2146500,بنك مصر,05/12/2024,0.5587,DGP0093,21-Jan-25
خالد لطفي عاطف رمضان,1909751340,P-194,DGP-B04-P-194,4189000,0.365,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 837,800.00","تم السداد 628,350.00","تم السداد 628,350.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2094500,البنك الأهلي المصري,19/12/2024,0.365,DGP0094,13-Jan-25
رؤوف علي مجدي حسن,3947073483,P-195,DGP-B04-P-195,3658000,0.5402,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 731,600.00","تم السداد 548,700.00","تم السداد 548,700.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1829000,البنك الأهلي المصري,14/01/2025,0.5402,DGP0095,28-Jan-25
جورج فتحي مجدي الرفاعي,9178280492,P-196,DGP-B04-P-196,4811000,0.524,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 962,200.00","تم السداد 721,650.00","تم السداد 721,650.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2405500,كاش,24/01/2025,0.524,DGP0096,28-Dec-24
رامي خالد عبدالله الدمرداش,9031096757,P-197,DGP-B04-P-197,4002000,0.3656,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 800,400.00","تم السداد 600,300.00","تم السداد 600,300.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2001000,البنك الأهلي المصري,19/12/2024,0.3656,DGP0097,29-Jan-25
رؤوف حمدي طارق الرفاعي,5048615391,P-198,DGP-B04-P-198,5235000,0.4027,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,047,000.00","تم السداد 785,250.00","تم السداد 785,250.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2617500,بنك مصر,19/12/2024,0.4027,DGP0098,5-Jan-25
علي عاطف يوسف جابر,3052562304,P-199,DGP-B04-P-199,4087000,0.477,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 817,400.00","تم السداد 613,050.00","تم السداد 613,050.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2043500,البنك الأهلي المصري,19/01/2025,0.477,DGP0099,15-Jan-25
هشام إسماعيل سمير الشافعي,9251774090,P-200,DGP-B05-P-200,5670000,0.4477,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,134,000.00","تم السداد 850,500.00","تم السداد 850,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2835000,كاش,03/01/2025,0.4477,DGP0100,23-Dec-24
ماجد كمال صبحي الزيات,8798254125,P-201,DGP-B05-P-201,3867000,0.51,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 773,400.00","تم السداد 580,050.00","تم السداد 580,050.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1933500,البنك الأهلي المصري,13/01/2025,0.51,DGP0101,30-Jan-25
عادل مختار صبحي داود,9407817019,P-202,DGP-B05-P-202,4419000,0.4421,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 883,800.00","تم السداد 662,850.00","تم السداد 662,850.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2209500,كاش,27/01/2025,0.4421,DGP0102,3-Jan-25
محمد جمال سليمان حبيب,1722539660,P-203,DGP-B05-P-203,3995000,0.5049,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 799,000.00","تم السداد 599,250.00","تم السداد 599,250.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1997500,البنك الأهلي المصري,14/01/2025,0.5049,DGP0103,19-Jan-25
وائل مصطفى فاروق رمضان,8309667282,P-204,DGP-B05-P-204,3517000,0.4986,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 703,400.00","تم السداد 527,550.00","تم السداد 527,550.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1758500,كاش,04/01/2025,0.4986,DGP0104,13-Jan-25
وليد محمد مصطفى العطار,8841745024,P-205,DGP-B05-P-205,3900000,0.5518,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 780,000.00","تم السداد 585,000.00","تم السداد 585,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1950000,البنك الأهلي المصري,25/01/2025,0.5518,DGP0105,7-Jan-25
إسلام عبدالرحمن سيد عبدالسلام,7008843696,P-206,DGP-B05-P-206,3920000,0.5177,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 784,000.00","تم السداد 588,000.00","تم السداد 588,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1960000,البنك الأهلي المصري,30/01/2025,0.5177,DGP0106,24-Dec-24
رامز عبدالرحمن نبيل حبيب,8586668432,P-207,DGP-B05-P-207,3951000,0.5458,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 790,200.00","تم السداد 592,650.00","تم السداد 592,650.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1975500,البنك التجاري الدولي CIB,27/01/2025,0.5458,DGP0107,9-Jan-25
وليد محمد علي عبدالسلام,3236344366,P-208,DGP-B05-P-208,4734000,0.5244,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 946,800.00","تم السداد 710,100.00","تم السداد 710,100.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2367000,البنك الأهلي المصري,22/12/2024,0.5244,DGP0108,22-Dec-24
سامي مجدي إسماعيل الوكيل,5489671063,P-209,DGP-B05-P-209,3814000,0.5424,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 762,800.00","تم السداد 572,100.00","تم السداد 572,100.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1907000,البنك الأهلي المصري,28/01/2025,0.5424,DGP0109,26-Dec-24
شادي نبيل مجدي صادق,4795822238,P-210,DGP-B05-P-210,3924000,0.5276,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 784,800.00","تم السداد 588,600.00","تم السداد 588,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1962000,كاش,12/01/2025,0.5276,DGP0110,31-Dec-24
علاء سليمان مختار منصور,6679267177,P-211,DGP-B05-P-211,3839000,0.5131,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 767,800.00","تم السداد 575,850.00","تم السداد 575,850.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1919500,كاش,14/01/2025,0.5131,DGP0111,9-Feb-25
مينا فتحي رمضان الحداد,5460876377,P-212,DGP-B05-P-212,4277000,0.5362,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 855,400.00","تم السداد 641,550.00","تم السداد 641,550.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2138500,البنك التجاري الدولي CIB,30/12/2024,0.5362,DGP0112,13-Jan-25
حسين سليمان مصطفى صبري,3910599601,P-213,DGP-B05-P-213,3767000,0.4458,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 753,400.00","تم السداد 565,050.00","تم السداد 565,050.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1883500,البنك الأهلي المصري,16/02/2025,0.4458,DGP0113,8-Jan-25
إيمان عادل مصطفى سالم,6578039638,P-214,DGP-B05-P-214,3886000,0.513,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 777,200.00","تم السداد 582,900.00","تم السداد 582,900.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1943000,البنك التجاري الدولي CIB,11/01/2025,0.513,DGP0114,27-Dec-24
أشرف عبدالله رمضان البحيري,4057834845,P-215,DGP-B05-P-215,4103000,0.4766,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 820,600.00","تم السداد 615,450.00","تم السداد 615,450.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2051500,البنك التجاري الدولي CIB,15/02/2025,0.4766,DGP0115,15-Jan-25
عبدالله نبيل رجب حسن,2191939546,P-216,DGP-B05-P-216,3989000,0.5265,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 797,800.00","تم السداد 598,350.00","تم السداد 598,350.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1994500,البنك الأهلي المصري,07/01/2025,0.5265,DGP0116,5-Jan-25
رؤوف إبراهيم عصام عبدالسلام,8369661282,P-217,DGP-B05-P-217,5536000,0.5173,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,107,200.00","تم السداد 830,400.00","تم السداد 830,400.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2768000,كاش,14/01/2025,0.5173,DGP0117,21-Jan-25
شادي صبري عادل الجندي,5185838349,P-218,DGP-B05-P-218,4908000,0.5311,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 981,600.00","تم السداد 736,200.00","تم السداد 736,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2454000,البنك التجاري الدولي CIB,01/02/2025,0.5311,DGP0118,10-Jan-25
ياسين جمال مصطفى داود,1221700794,P-219,DGP-B05-P-219,3821000,0.5354,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 764,200.00","تم السداد 573,150.00","تم السداد 573,150.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1910500,كاش,19/01/2025,0.5354,DGP0119,20-Jan-25
وائل محمد سليمان أمين,4927200041,P-220,DGP-B05-P-220,4012000,0.5232,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 802,400.00","تم السداد 601,800.00","تم السداد 601,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2006000,البنك الأهلي المصري,24/02/2025,0.5232,DGP0120,16-Feb-25
وائل رجب شوقي محمود,2276932718,P-221,DGP-B05-P-221,3827000,0.4403,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 765,400.00","تم السداد 574,050.00","تم السداد 574,050.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1913500,كاش,11/02/2025,0.4403,DGP0121,20-Jan-25
علي عادل خالد البدري,9332596353,P-222,DGP-B05-P-222,4148000,0.5251,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 829,600.00","تم السداد 622,200.00","تم السداد 622,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2074000,البنك الأهلي المصري,05/01/2025,0.5251,DGP0122,3-Feb-25
مصطفى فتحي رجب حجازي,7729061921,P-223,DGP-B05-P-223,6565000,0.5486,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,313,000.00","تم السداد 984,750.00","تم السداد 984,750.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,3282500,البنك الأهلي المصري,15/02/2025,0.5486,DGP0123,12-Jan-25
يوسف جمال فؤاد المنياوي,2933181594,P-224,DGP-B05-P-224,4466000,0.4448,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 893,200.00","تم السداد 669,900.00","تم السداد 669,900.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2233000,البنك التجاري الدولي CIB,07/01/2025,0.4448,DGP0124,10-Feb-25
جيهان سعيد جمال الجمل,6995236628,P-225,DGP-B06-P-225,4562000,0.5607,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 912,400.00","تم السداد 684,300.00","تم السداد 684,300.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2281000,EGBANK - البنك المصري الخليجي,16/02/2025,0.5607,DGP0125,4-Feb-25
أشرف سعيد محمد الزيني,5867923998,P-226,DGP-B06-P-226,5681000,0.4342,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,136,200.00","تم السداد 852,150.00","تم السداد 852,150.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2840500,البنك التجاري الدولي CIB,15/01/2025,0.4342,DGP0126,7-Feb-25
زياد فتحي مختار المصري,2972358201,P-227,DGP-B06-P-227,4713000,0.3972,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 942,600.00","تم السداد 706,950.00","تم السداد 706,950.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2356500,كاش,06/02/2025,0.3972,DGP0127,9-Jan-25
علي نبيل عصام الزيني,3924837899,P-228,DGP-B06-P-228,4007000,0.5107,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 801,400.00","تم السداد 601,050.00","تم السداد 601,050.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2003500,البنك التجاري الدولي CIB,10/01/2025,0.5107,DGP0128,4-Mar-25
وائل كمال مختار عبدالرازق,7822998844,P-229,DGP-B06-P-229,3539000,0.4254,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 707,800.00","تم السداد 530,850.00","تم السداد 530,850.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1769500,البنك التجاري الدولي CIB,16/01/2025,0.4254,DGP0129,21-Feb-25
ماهر فاروق عبدالرحمن أمين,5353140154,P-230,DGP-B06-P-230,4227000,0.5203,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 845,400.00","تم السداد 634,050.00","تم السداد 634,050.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2113500,كاش,28/01/2025,0.5203,DGP0130,24-Jan-25
سامح محمود مختار السوهاجي,7222007158,P-231,DGP-B06-P-231,5231000,0.5335,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,046,200.00","تم السداد 784,650.00","تم السداد 784,650.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2615500,كاش,17/01/2025,0.5335,DGP0131,23-Jan-25
حسين عادل علي البحيري,9437563025,P-232,DGP-B06-P-232,5761000,0.5294,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,152,200.00","تم السداد 864,150.00","تم السداد 864,150.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2880500,كاش,28/01/2025,0.5294,DGP0132,21-Jan-25
أحمد كمال صبري عبدالسلام,5706242325,P-233,DGP-B06-P-233,6150000,0.5323,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,230,000.00","تم السداد 922,500.00","تم السداد 922,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,3075000,كاش,26/02/2025,0.5323,DGP0133,30-Jan-25
حسام مجدي عادل البنا,6729775934,P-234,DGP-B06-P-234,5338000,0.3581,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,067,600.00","تم السداد 800,700.00","تم السداد 800,700.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2669000,البنك التجاري الدولي CIB,23/01/2025,0.3581,DGP0134,15-Jan-25
سامي صبري محمود العطار,8282611503,P-235,DGP-B06-P-235,4392000,0.5112,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 878,400.00","تم السداد 658,800.00","تم السداد 658,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2196000,البنك التجاري الدولي CIB,20/02/2025,0.5112,DGP0135,25-Feb-25
إبراهيم صبري مختار صادق,5476299313,P-236,DGP-B06-P-236,4127000,0.4607,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 825,400.00","تم السداد 619,050.00","تم السداد 619,050.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2063500,البنك الأهلي المصري,11/02/2025,0.4607,DGP0136,20-Feb-25
محمد فتحي عبدالرحمن سليمان,6575874499,P-237,DGP-B06-P-237,4410000,0.5357,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 882,000.00","تم السداد 661,500.00","تم السداد 661,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2205000,البنك الأهلي المصري,06/03/2025,0.5357,DGP0137,9-Feb-25
هشام علي سعيد بدوي,3287148984,P-238,DGP-B06-P-238,4802000,0.5321,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 960,400.00","تم السداد 720,300.00","تم السداد 720,300.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2401000,بنك القاهرة,29/01/2025,0.5321,DGP0138,16-Mar-25
ماجد عادل صلاح عبدالمجيد,5332043562,P-239,DGP-B06-P-239,4298000,0.5212,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 859,600.00","تم السداد 644,700.00","تم السداد 644,700.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2149000,كاش,12/03/2025,0.5212,DGP0139,12-Feb-25
أحمد عبدالله إسماعيل داود,5833560177,P-240,DGP-B06-P-240,5944000,0.5323,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,188,800.00","تم السداد 891,600.00","تم السداد 891,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2972000,البنك التجاري الدولي CIB,07/02/2025,0.5323,DGP0140,22-Feb-25
معتز أحمد عصام مراد,7187683155,P-241,DGP-B06-P-241,4262000,0.3704,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 852,400.00","تم السداد 639,300.00","تم السداد 639,300.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2131000,كاش,13/02/2025,0.3704,DGP0141,7-Feb-25
وليد علي مختار عبدالحليم,7548359957,P-242,DGP-B06-P-242,4118000,0.5206,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 823,600.00","تم السداد 617,700.00","تم السداد 617,700.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2059000,البنك الأهلي المصري,21/02/2025,0.5206,DGP0142,29-Jan-25
خالد طارق صلاح البنا,5913794460,P-243,DGP-B06-P-243,4864000,0.4832,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 972,800.00","تم السداد 729,600.00","تم السداد 729,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2432000,كريدي أجريكول مصر,26/02/2025,0.4832,DGP0143,25-Mar-25
عادل مختار فؤاد الزيات,9242690729,P-244,DGP-B06-P-244,4559000,0.5384,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 911,800.00","تم السداد 683,850.00","تم السداد 683,850.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2279500,بنك مصر,09/02/2025,0.5384,DGP0144,17-Feb-25
أشرف طارق عاطف عبدالحميد,7583613861,P-245,DGP-B06-P-245,4762000,0.5332,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 952,400.00","تم السداد 714,300.00","تم السداد 714,300.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2381000,كاش,30/03/2025,0.5332,DGP0145,27-Mar-25
رامز عبدالله حسين العطار,3484103204,P-246,DGP-B06-P-246,4710000,0.5376,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 942,000.00","تم السداد 706,500.00","تم السداد 706,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2355000,كاش,20/03/2025,0.5376,DGP0146,7-Mar-25
عبدالله رشاد لطفي السعدني,1964596344,P-247,DGP-B06-P-247,4497000,0.5231,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 899,400.00","تم السداد 674,550.00","تم السداد 674,550.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2248500,كاش,07/03/2025,0.5231,DGP0147,7-Mar-25
عبدالله فتحي سيد المنياوي,1252598009,P-248,DGP-B06-P-248,4905000,0.551,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 981,000.00","تم السداد 735,750.00","تم السداد 735,750.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2452500,كاش,12/03/2025,0.551,DGP0148,19-Mar-25
أشرف حسين فتحي الوكيل,2721211547,P-249,DGP-B06-P-249,4310000,0.5431,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 862,000.00","تم السداد 646,500.00","تم السداد 646,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2155000,بنك مصر,31/03/2025,0.5431,DGP0149,28-Mar-25
أحمد صلاح كمال الزيني,7692428743,P-250,DGP-B07-P-250,4781000,0.5335,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 956,200.00","تم السداد 717,150.00","تم السداد 717,150.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2390500,بنك القاهرة,26/03/2025,0.5335,DGP0150,4-Mar-25
حازم نبيل مصطفى شحاتة,9730039976,P-251,DGP-B07-P-251,4733000,0.5386,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 946,600.00","تم السداد 709,950.00","تم السداد 709,950.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2366500,بنك مصر,17/04/2025,0.5386,DGP0151,28-Mar-25
