اسم العميل,رقم الهوية,رقم الوحدة,كود الوحدة,سعر الوحدة,نسبة الانجاز من الاستشاري الهندسي,جدول الدفعات,الدفعة 1,الدفعة 2,الدفعة3,الدفعة 4,الدفعة 5,الدفعة 6,الدفعة 7,مجموع الدفعات المستحقة,مجموع الدفعات المدفوعة,البنك,تاريخ عقد البيع,POC,رقم عقد البيع,Date
سامح محمود سعيد المصري,4744469193,B2 - C048,Skyline - B2 - C048,10037000,0.9654,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 2,007,400.00","تم السداد 2,007,400.00","تم السداد 2,007,400.00","تم السداد 1,505,550.00","تم السداد 1,505,550.00","تم السداد 501,850.00",غير مستحقة,0,9535150,كاش,20-Dec-24,0.9654,SKC0120,24-Dec-24
أماني جابر كمال عبدالرازق,2648991072,B2 - A049,Skyline - B2 - A049,6037000,0.959,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,207,400.00","تم السداد 1,207,400.00","تم السداد 1,207,400.00","تم السداد 905,550.00","تم السداد 905,550.00","تم السداد 301,850.00",غير مستحقة,0,5735150,كاش,10-Dec-24,0.959,SKC0121,11-Dec-24
حنان حسين صبري عبداللطيف,7046271589,B2 - B050,Skyline - B2 - B050,4344000,0.9533,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 868,800.00","تم السداد 868,800.00","تم السداد 868,800.00","تم السداد 651,600.00","تم السداد 651,600.00","تم السداد 217,200.00",غير مستحقة,0,4126800,كاش,26-Nov-24,0.9533,SKC0122,2-Dec-24
عمرو شوقي كمال الزيات,7175234819,B2 - C051,Skyline - B2 - C051,5011000,0.9547,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,002,200.00","تم السداد 1,002,200.00","تم السداد 1,002,200.00","تم السداد 751,650.00","تم السداد 751,650.00","تم السداد 250,550.00",غير مستحقة,0,4760450,كاش,5-Dec-24,0.9547,SKC0123,7-Dec-24
كريم سيد رمضان المصري,7998763144,B2 - A052,Skyline - B2 - A052,4702000,0.9399,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 940,400.00","تم السداد 940,400.00","تم السداد 940,400.00","تم السداد 705,300.00","تم السداد 705,300.00","تم السداد 235,100.00",غير مستحقة,0,4466900,كاش,21-Dec-24,0.9399,SKC0124,28-Dec-24
أحمد يوسف مجدي الشرقاوي,5979723659,B2 - B053,Skyline - B2 - B053,6572000,0.9429,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,314,400.00","تم السداد 1,314,400.00","تم السداد 1,314,400.00","تم السداد 985,800.00","تم السداد 985,800.00","تم السداد 328,600.00",غير مستحقة,0,6243400,كاش,12-Jan-25,0.9429,SKC0125,18-Jan-25
محمود طارق مجدي حسين,7806761442,B2 - C054,Skyline - B2 - C054,6091000,0.9394,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,218,200.00","تم السداد 1,218,200.00","تم السداد 1,218,200.00","تم السداد 913,650.00","تم السداد 913,650.00","تم السداد 304,550.00",غير مستحقة,0,5786450,كاش,14-Jan-25,0.9394,SKC0126,18-Jan-25
علاء علي إسماعيل عبدالرازق,9049590672,B2 - A055,Skyline - B2 - A055,4212000,0.94,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 842,400.00","تم السداد 842,400.00","تم السداد 842,400.00","تم السداد 631,800.00","تم السداد 631,800.00","تم السداد 210,600.00",غير مستحقة,0,4001400,كاش,2-Dec-24,0.94,SKC0127,4-Dec-24
عبدالله محمد صبري المنشاوي,2709938819,B2 - B056,Skyline - B2 - B056,5026000,0.9403,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,005,200.00","تم السداد 1,005,200.00","تم السداد 1,005,200.00","تم السداد 753,900.00","تم السداد 753,900.00","تم السداد 251,300.00",غير مستحقة,0,4774700,كاش,11-Dec-24,0.9403,SKC0128,12-Dec-24
كريم صلاح عادل الزيني,7666311571,B2 - C057,Skyline - B2 - C057,4137000,0.9664,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 827,400.00","تم السداد 827,400.00","تم السداد 827,400.00","تم السداد 620,550.00","تم السداد 620,550.00","تم السداد 206,850.00",غير مستحقة,0,3930150,كاش,6-Jan-25,0.9664,SKC0129,12-Jan-25
يوسف رجب صبحي السعدني,2216256441,B2 - A058,Skyline - B2 - A058,5431000,0.9394,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,086,200.00","تم السداد 1,086,200.00","تم السداد 1,086,200.00","تم السداد 814,650.00","تم السداد 814,650.00","تم السداد 271,550.00",غير مستحقة,0,5159450,كاش,4-Dec-24,0.9394,SKC0130,4-Dec-24
رؤوف فتحي فؤاد القاضي,8972688437,B2 - B059,Skyline - B2 - B059,4935000,0.962,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 987,000.00","تم السداد 987,000.00","تم السداد 987,000.00","تم السداد 740,250.00","تم السداد 740,250.00","تم السداد 246,750.00",غير مستحقة,0,4688250,كاش,10-Dec-24,0.962,SKC0131,15-Dec-24
سامي جمال كمال صلاح,5904799734,B2 - C060,Skyline - B2 - C060,4332000,0.9384,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 866,400.00","تم السداد 866,400.00","تم السداد 866,400.00","تم السداد 649,800.00","تم السداد 649,800.00","تم السداد 216,600.00",غير مستحقة,0,4115400,كاش,15-Jan-25,0.9384,SKC0132,19-Jan-25
أيمن رمضان حمدي علي,6914420443,B2 - A061,Skyline - B2 - A061,4196000,0.9323,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 839,200.00","تم السداد 839,200.00","تم السداد 839,200.00","تم السداد 629,400.00","تم السداد 629,400.00","تم السداد 209,800.00",غير مستحقة,0,3986200,كاش,11-Dec-24,0.9323,SKC0133,14-Dec-24
عمر عاطف حمدي عبدالعال,2230685088,B2 - B062,Skyline - B2 - B062,4037000,0.9365,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 807,400.00","تم السداد 807,400.00","تم السداد 807,400.00","تم السداد 605,550.00","تم السداد 605,550.00","تم السداد 201,850.00",غير مستحقة,0,3835150,كاش,6-Jan-25,0.9365,SKC0134,11-Jan-25
مجدي صبحي إبراهيم شحاتة,9135730009,B2 - C063,Skyline - B2 - C063,6076000,0.9453,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,215,200.00","تم السداد 1,215,200.00","تم السداد 1,215,200.00","تم السداد 911,400.00","تم السداد 911,400.00","تم السداد 303,800.00",غير مستحقة,0,5772200,كاش,27-Dec-24,0.9453,SKC0135,28-Dec-24
شيماء علي صبري بدوي,2001246882,B2 - A064,Skyline - B2 - A064,4421000,0.9361,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 884,200.00","تم السداد 884,200.00","تم السداد 884,200.00","تم السداد 663,150.00","تم السداد 663,150.00","تم السداد 221,050.00",غير مستحقة,0,4199950,كاش,31-Dec-24,0.9361,SKC0136,31-Dec-24
فرح مصطفى حسين مراد,6285,B2 - B065,Skyline - B2 - B065,5147000,0.9354,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,029,400.00","تم السداد 1,029,400.00","تم السداد 1,029,400.00","تم السداد 772,050.00","تم السداد 772,050.00","تم السداد 257,350.00",غير مستحقة,0,4889650,كاش,1-Feb-25,0.9354,SKC0137,3-Feb-25
إبراهيم رجب صبري القاضي,5748250469,B2 - C066,Skyline - B2 - C066,5431000,0.9459,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,086,200.00","تم السداد 1,086,200.00","تم السداد 1,086,200.00","تم السداد 814,650.00","تم السداد 814,650.00","تم السداد 271,550.00",غير مستحقة,0,5159450,كاش,9-Dec-24,0.9459,SKC0138,12-Dec-24
كريم نبيل فتحي شاكر,2082072163,B2 - A067,Skyline - B2 - A067,3929000,0.9309,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 785,800.00","تم السداد 785,800.00","تم السداد 785,800.00","تم السداد 589,350.00","تم السداد 589,350.00","تم السداد 196,450.00",غير مستحقة,0,3732550,كاش,20-Dec-24,0.9309,SKC0139,25-Dec-24
أشرف حسين مصطفى الزيات,1434168019,B2 - B068,Skyline - B2 - B068,4180000,0.9364,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 836,000.00","تم السداد 836,000.00","تم السداد 836,000.00","تم السداد 627,000.00","تم السداد 627,000.00","تم السداد 209,000.00",غير مستحقة,0,3971000,كاش,7-Jan-25,0.9364,SKC0140,11-Jan-25
حسين مختار رجب البحيري,9992928030,B2 - C069,Skyline - B2 - C069,5812000,0.956,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,162,400.00","تم السداد 1,162,400.00","تم السداد 1,162,400.00","تم السداد 871,800.00","تم السداد 871,800.00","تم السداد 290,600.00",غير مستحقة,0,5521400,كاش,1-Feb-25,0.956,SKC0141,4-Feb-25
محمود علي نبيل الحداد,4521233388,B2 - A070,Skyline - B2 - A070,6144000,0.9584,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,228,800.00","تم السداد 1,228,800.00","تم السداد 1,228,800.00","تم السداد 921,600.00","تم السداد 921,600.00","تم السداد 307,200.00",غير مستحقة,0,5836800,كاش,10-Jan-25,0.9584,SKC0142,17-Jan-25
كريم مختار علي داود,8016642322,B2 - B071,Skyline - B2 - B071,3627000,0.9419,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 725,400.00","تم السداد 725,400.00","تم السداد 725,400.00","تم السداد 544,050.00","تم السداد 544,050.00","تم السداد 181,350.00",غير مستحقة,0,3445650,كاش,23-Jan-25,0.9419,SKC0143,26-Jan-25
عبدالرحمن مختار رجب الزيات,5248739779,B2 - C072,Skyline - B2 - C072,5972000,0.9351,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,194,400.00","تم السداد 1,194,400.00","تم السداد 1,194,400.00","تم السداد 895,800.00","تم السداد 895,800.00","تم السداد 298,600.00",غير مستحقة,0,5673400,كاش,1-Feb-25,0.9351,SKC0144,1-Feb-25
شريف سليمان علي الشافعي,4061614712,B3 - A001,Skyline - B3 - A001,10337000,0.9479,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 2,067,400.00","تم السداد 2,067,400.00","تم السداد 2,067,400.00","تم السداد 1,550,550.00","تم السداد 1,550,550.00","تم السداد 516,850.00",غير مستحقة,0,9820150,كاش,22-Dec-24,0.9479,SKC0145,26-Dec-24
طارق مختار يوسف حجازي,1542,B3 - B002,Skyline - B3 - B002,3488000,0.9337,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 697,600.00","تم السداد 697,600.00","تم السداد 697,600.00","تم السداد 523,200.00","تم السداد 523,200.00","تم السداد 174,400.00",غير مستحقة,0,3313600,كاش,17-Jan-25,0.9337,SKC0146,23-Jan-25
هاني رشاد سمير الطنطاوي,9029,B3 - C003,Skyline - B3 - C003,4845000,0.9362,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 969,000.00","تم السداد 969,000.00","تم السداد 969,000.00","تم السداد 726,750.00","تم السداد 726,750.00","تم السداد 242,250.00",غير مستحقة,0,4602750,كاش,7-Feb-25,0.9362,SKC0147,12-Feb-25
وليد سليمان صبري داود,9423081644,B3 - A004,Skyline - B3 - A004,7454000,0.9457,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,490,800.00","تم السداد 1,490,800.00","تم السداد 1,490,800.00","تم السداد 1,118,100.00","تم السداد 1,118,100.00","تم السداد 372,700.00",غير مستحقة,0,7081300,كاش,14-Dec-24,0.9457,SKC0148,16-Dec-24
محمود لطفي يوسف النحاس,4308029372,B3 - B005,Skyline - B3 - B005,3985000,0.9397,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 797,000.00","تم السداد 797,000.00","تم السداد 797,000.00","تم السداد 597,750.00","تم السداد 597,750.00","تم السداد 199,250.00",غير مستحقة,0,3785750,كاش,29-Jan-25,0.9397,SKC0149,31-Jan-25
معتز كمال نبيل شاكر,3517555733,B3 - C006,Skyline - B3 - C006,5407000,0.9427,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,081,400.00","تم السداد 1,081,400.00","تم السداد 1,081,400.00","تم السداد 811,050.00","تم السداد 811,050.00","تم السداد 270,350.00",غير مستحقة,0,5136650,كاش,14-Jan-25,0.9427,SKC0150,19-Jan-25
إسلام رشاد سيد حجازي,9134403713,B3 - A007,Skyline - B3 - A007,10682000,0.9532,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 2,136,400.00","تم السداد 2,136,400.00","تم السداد 2,136,400.00","تم السداد 1,602,300.00","تم السداد 1,602,300.00","تم السداد 534,100.00",غير مستحقة,0,10147900,كاش,6-Jan-25,0.9532,SKC0151,8-Jan-25
أيمن شوقي سليمان عبدالفتاح,7077889242,B3 - B008,Skyline - B3 - B008,6684000,0.9339,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,336,800.00","تم السداد 1,336,800.00","تم السداد 1,336,800.00","تم السداد 1,002,600.00","تم السداد 1,002,600.00","تم السداد 334,200.00",غير مستحقة,0,6349800,كاش,28-Dec-24,0.9339,SKC0152,4-Jan-25
وائل عبدالرحمن صبحي الزيات,1059765133,B3 - C009,Skyline - B3 - C009,3667000,0.9545,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 733,400.00","تم السداد 733,400.00","تم السداد 733,400.00","تم السداد 550,050.00","تم السداد 550,050.00","تم السداد 183,350.00",غير مستحقة,0,3483650,كاش,13-Feb-25,0.9545,SKC0153,19-Feb-25
فادي محمد مختار المصري,4704164626,B3 - A010,Skyline - B3 - A010,5945000,0.9562,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,189,000.00","تم السداد 1,189,000.00","تم السداد 1,189,000.00","تم السداد 891,750.00","تم السداد 891,750.00","تم السداد 297,250.00",غير مستحقة,0,5647750,كاش,7-Jan-25,0.9562,SKC0154,10-Jan-25
حسام سيد عبدالرحمن سليمان,7770005039,B3 - B011,Skyline - B3 - B011,3546000,0.9525,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 709,200.00","تم السداد 709,200.00","تم السداد 709,200.00","تم السداد 531,900.00","تم السداد 531,900.00","تم السداد 177,300.00",غير مستحقة,0,3368700,كاش,1-Jan-25,0.9525,SKC0155,6-Jan-25
باسم إبراهيم حسن داود,7701589942,B3 - C012,Skyline - B3 - C012,3782000,0.9461,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 756,400.00","تم السداد 756,400.00","تم السداد 756,400.00","تم السداد 567,300.00","تم السداد 567,300.00","تم السداد 189,100.00",غير مستحقة,0,3592900,كاش,31-Dec-24,0.9461,SKC0156,5-Jan-25
أيمن عبدالرحمن سليمان السيد,6454695580,B3 - A013,Skyline - B3 - A013,6797000,0.9429,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,359,400.00","تم السداد 1,359,400.00","تم السداد 1,359,400.00","تم السداد 1,019,550.00","تم السداد 1,019,550.00","تم السداد 339,850.00",غير مستحقة,0,6457150,كاش,30-Dec-24,0.9429,SKC0157,6-Jan-25
حسام عبدالله عصام حسين,4182575632,B3 - B014,Skyline - B3 - B014,6118000,0.959,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,223,600.00","تم السداد 1,223,600.00","تم السداد 1,223,600.00","تم السداد 917,700.00","تم السداد 917,700.00","تم السداد 305,900.00",غير مستحقة,0,5812100,كاش,26-Jan-25,0.959,SKC0158,2-Feb-25
وائل طارق عاطف الإسكندراني,2040995766,B3 - C015,Skyline - B3 - C015,4036000,0.9585,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 807,200.00","تم السداد 807,200.00","تم السداد 807,200.00","تم السداد 605,400.00","تم السداد 605,400.00","تم السداد 201,800.00",غير مستحقة,0,3834200,كاش,8-Feb-25,0.9585,SKC0159,12-Feb-25
حسام محمد خالد البحيري,2552482106,B3 - A016,Skyline - B3 - A016,3803000,0.9455,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 760,600.00","تم السداد 760,600.00","تم السداد 760,600.00","تم السداد 570,450.00","تم السداد 570,450.00","تم السداد 190,150.00",غير مستحقة,0,3612850,كاش,9-Jan-25,0.9455,SKC0160,9-Jan-25
علي مختار كمال الدسوقي,8963400947,B3 - B017,Skyline - B3 - B017,5333000,0.9669,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,066,600.00","تم السداد 1,066,600.00","تم السداد 1,066,600.00","تم السداد 799,950.00","تم السداد 799,950.00","تم السداد 266,650.00",غير مستحقة,0,5066350,كاش,25-Dec-24,0.9669,SKC0161,29-Dec-24
ماجد محمود مختار محمود,4855678700,B3 - C018,Skyline - B3 - C018,6742000,0.9389,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,348,400.00","تم السداد 1,348,400.00","تم السداد 1,348,400.00","تم السداد 1,011,300.00","تم السداد 1,011,300.00","تم السداد 337,100.00",غير مستحقة,0,6404900,كاش,10-Feb-25,0.9389,SKC0162,11-Feb-25
هشام محمود صلاح السعدني,1387038416,B3 - A019,Skyline - B3 - A019,6243000,0.9552,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,248,600.00","تم السداد 1,248,600.00","تم السداد 1,248,600.00","تم السداد 936,450.00","تم السداد 936,450.00","تم السداد 312,150.00",غير مستحقة,0,5930850,كاش,20-Jan-25,0.9552,SKC0163,25-Jan-25
عبدالرحمن جمال شوقي صبري,8819736375,B3 - B020,Skyline - B3 - B020,4855000,0.9487,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 971,000.00","تم السداد 971,000.00","تم السداد 971,000.00","تم السداد 728,250.00","تم السداد 728,250.00","تم السداد 242,750.00",غير مستحقة,0,4612250,كاش,23-Jan-25,0.9487,SKC0164,28-Jan-25
محمد طارق عادل عبدالسلام,2285257382,B3 - C021,Skyline - B3 - C021,4088000,0.9546,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 817,600.00","تم السداد 817,600.00","تم السداد 817,600.00","تم السداد 613,200.00","تم السداد 613,200.00","تم السداد 204,400.00",غير مستحقة,0,3883600,كاش,16-Feb-25,0.9546,SKC0165,22-Feb-25
يوسف جمال مختار عبدالسلام,4580682838,B3 - A022,Skyline - B3 - A022,5588000,0.9464,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,117,600.00","تم السداد 1,117,600.00","تم السداد 1,117,600.00","تم السداد 838,200.00","تم السداد 838,200.00","تم السداد 279,400.00",غير مستحقة,0,5308600,كاش,27-Jan-25,0.9464,SKC0166,2-Feb-25
حسن رجب فاروق عبدالسلام,1212026825,B3 - B023,Skyline - B3 - B023,6010000,0.9521,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,202,000.00","تم السداد 1,202,000.00","تم السداد 1,202,000.00","تم السداد 901,500.00","تم السداد 901,500.00","تم السداد 300,500.00",غير مستحقة,0,5709500,كاش,11-Feb-25,0.9521,SKC0167,14-Feb-25
أشرف سليمان سمير عبداللطيف,9272774874,B3 - C024,Skyline - B3 - C024,4972000,0.9614,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 994,400.00","تم السداد 994,400.00","تم السداد 994,400.00","تم السداد 745,800.00","تم السداد 745,800.00","تم السداد 248,600.00",غير مستحقة,0,4723400,كاش,21-Feb-25,0.9614,SKC0168,26-Feb-25
رامز فؤاد رمضان العشري,1148929529,B3 - A025,Skyline - B3 - A025,4883000,0.9667,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 976,600.00","تم السداد 976,600.00","تم السداد 976,600.00","تم السداد 732,450.00","تم السداد 732,450.00","تم السداد 244,150.00",غير مستحقة,0,4638850,كاش,25-Jan-25,0.9667,SKC0169,29-Jan-25
سامي كمال لطفي عبدالسلام,3074436082,B3 - B026,Skyline - B3 - B026,8072000,0.9684,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,614,400.00","تم السداد 1,614,400.00","تم السداد 1,614,400.00","تم السداد 1,210,800.00","تم السداد 1,210,800.00","تم السداد 403,600.00",غير مستحقة,0,7668400,كاش,5-Jan-25,0.9684,SKC0170,12-Jan-25
نادر رجب لطفي بدوي,5027330130,B3 - C027,Skyline - B3 - C027,3797000,0.938,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 759,400.00","تم السداد 759,400.00","تم السداد 759,400.00","تم السداد 569,550.00","تم السداد 569,550.00","تم السداد 189,850.00",غير مستحقة,0,3607150,كاش,24-Jan-25,0.938,SKC0171,29-Jan-25
ماجد صلاح خالد سليمان,8477918843,B3 - A028,Skyline - B3 - A028,7051000,0.9604,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,410,200.00","تم السداد 1,410,200.00","تم السداد 1,410,200.00","تم السداد 1,057,650.00","تم السداد 1,057,650.00","تم السداد 352,550.00",غير مستحقة,0,6698450,كاش,13-Jan-25,0.9604,SKC0172,13-Jan-25
أيمن فتحي علي الحداد,2640727762,B3 - B029,Skyline - B3 - B029,7352000,0.9681,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,470,400.00","تم السداد 1,470,400.00","تم السداد 1,470,400.00","تم السداد 1,102,800.00","تم السداد 1,102,800.00","تم السداد 367,600.00",غير مستحقة,0,6984400,كاش,22-Jan-25,0.9681,SKC0173,27-Jan-25
فادي حمدي خالد الرفاعي,3956170594,B3 - C030,Skyline - B3 - C030,7799000,0.9638,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,559,800.00","تم السداد 1,559,800.00","تم السداد 1,559,800.00","تم السداد 1,169,850.00","تم السداد 1,169,850.00","تم السداد 389,950.00",غير مستحقة,0,7409050,كاش,15-Jan-25,0.9638,SKC0174,17-Jan-25
باسم رشاد صلاح علي,8096567731,B3 - A031,Skyline - B3 - A031,7587000,0.951,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,517,400.00","تم السداد 1,517,400.00","تم السداد 1,517,400.00","تم السداد 1,138,050.00","تم السداد 1,138,050.00","تم السداد 379,350.00",غير مستحقة,0,7207650,كاش,15-Jan-25,0.951,SKC0175,22-Jan-25
خالد محمد فتحي رمضان,4976856213,B3 - B032,Skyline - B3 - B032,4949000,0.9619,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 989,800.00","تم السداد 989,800.00","تم السداد 989,800.00","تم السداد 742,350.00","تم السداد 742,350.00","تم السداد 247,450.00",غير مستحقة,0,4701550,كاش,21-Jan-25,0.9619,SKC0176,22-Jan-25
إسلام سليمان حسن السمان,1882506445,B3 - C033,Skyline - B3 - C033,6983000,0.9542,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,396,600.00","تم السداد 1,396,600.00","تم السداد 1,396,600.00","تم السداد 1,047,450.00","تم السداد 1,047,450.00","تم السداد 349,150.00",غير مستحقة,0,6633850,كاش,8-Jan-25,0.9542,SKC0177,9-Jan-25
رامز عادل خالد القاضي,1660188602,B3 - A034,Skyline - B3 - A034,4526000,0.9397,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 905,200.00","تم السداد 905,200.00","تم السداد 905,200.00","تم السداد 678,900.00","تم السداد 678,900.00","تم السداد 226,300.00",غير مستحقة,0,4299700,كاش,23-Jan-25,0.9397,SKC0178,29-Jan-25
مروان أحمد يوسف حجازي,9161704779,B3 - B035,Skyline - B3 - B035,5832000,0.9602,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,166,400.00","تم السداد 1,166,400.00","تم السداد 1,166,400.00","تم السداد 874,800.00","تم السداد 874,800.00","تم السداد 291,600.00",غير مستحقة,0,5540400,كاش,23-Jan-25,0.9602,SKC0179,26-Jan-25
وليد سليمان سعيد عبدالفتاح,5909309728,B3 - C036,Skyline - B3 - C036,4784000,0.9372,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 956,800.00","تم السداد 956,800.00","تم السداد 956,800.00","تم السداد 717,600.00","تم السداد 717,600.00","تم السداد 239,200.00",غير مستحقة,0,4544800,كاش,24-Feb-25,0.9372,SKC0180,3-Mar-25
محمود حسين مجدي السمان,2661661991,B3 - A037,Skyline - B3 - A037,4859000,0.9636,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 971,800.00","تم السداد 971,800.00","تم السداد 971,800.00","تم السداد 728,850.00","تم السداد 728,850.00","تم السداد 242,950.00",غير مستحقة,0,4616050,كاش,27-Feb-25,0.9636,SKC0181,4-Mar-25
مروان جابر فؤاد شحاتة,9941948770,B3 - B038,Skyline - B3 - B038,4628000,0.9487,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 925,600.00","تم السداد 925,600.00","تم السداد 925,600.00","تم السداد 694,200.00","تم السداد 694,200.00","تم السداد 231,400.00",غير مستحقة,0,4396600,كاش,11-Jan-25,0.9487,SKC0182,12-Jan-25
إسلام عبدالله سمير الزيني,9930043141,B3 - C039,Skyline - B3 - C039,4612000,0.9538,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 922,400.00","تم السداد 922,400.00","تم السداد 922,400.00","تم السداد 691,800.00","تم السداد 691,800.00","تم السداد 230,600.00",غير مستحقة,0,4381400,كاش,20-Feb-25,0.9538,SKC0183,22-Feb-25
شادي سليمان فتحي الدمرداش,6503857267,B3 - A040,Skyline - B3 - A040,5491000,0.9681,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,098,200.00","تم السداد 1,098,200.00","تم السداد 1,098,200.00","تم السداد 823,650.00","تم السداد 823,650.00","تم السداد 274,550.00",غير مستحقة,0,5216450,كاش,6-Feb-25,0.9681,SKC0184,10-Feb-25
معتز محمد إسماعيل عبدالفتاح,6982860703,B3 - B041,Skyline - B3 - B041,4510000,0.9581,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 902,000.00","تم السداد 902,000.00","تم السداد 902,000.00","تم السداد 676,500.00","تم السداد 676,500.00","تم السداد 225,500.00",غير مستحقة,0,4284500,كاش,7-Mar-25,0.9581,SKC0185,11-Mar-25
ياسين صلاح طارق حسن,8059764447,B3 - C042,Skyline - B3 - C042,4311000,0.9631,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 862,200.00","تم السداد 862,200.00","تم السداد 862,200.00","تم السداد 646,650.00","تم السداد 646,650.00","تم السداد 215,550.00",غير مستحقة,0,4095450,كاش,15-Jan-25,0.9631,SKC0186,21-Jan-25
عمر صبري خالد البدري,7055155799,B3 - A043,Skyline - B3 - A043,4805000,0.9715,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 961,000.00","تم السداد 961,000.00","تم السداد 961,000.00","تم السداد 720,750.00","تم السداد 720,750.00","تم السداد 240,250.00",غير مستحقة,0,4564750,كاش,23-Feb-25,0.9715,SKC0187,23-Feb-25
حسام محمد فتحي جابر,4524240023,B3 - B044,Skyline - B3 - B044,3580000,0.9385,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 716,000.00","تم السداد 716,000.00","تم السداد 716,000.00","تم السداد 537,000.00","تم السداد 537,000.00","تم السداد 179,000.00",غير مستحقة,0,3401000,كاش,23-Jan-25,0.9385,SKC0188,30-Jan-25
محمود صبحي طارق عبدالمقصود,8590543547,B3 - C045,Skyline - B3 - C045,6456000,0.949,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,291,200.00","تم السداد 1,291,200.00","تم السداد 1,291,200.00","تم السداد 968,400.00","تم السداد 968,400.00","تم السداد 322,800.00",غير مستحقة,0,6133200,كاش,10-Feb-25,0.949,SKC0189,13-Feb-25
